"","Actiniaria","Actiniidae","Actinostola","Alosa pseudoharengus","Alosa sapidissima","Amblyraja radiata","Ammodytes dubius","Anarhichas lupus","Annelida","Anonyx","Anthozoa","Aphrodita hastata","Arctozenus risso","Argentina silus","Argis dentata","Artediellus atlanticus","Ascidia","Aspidophoroides monopterygius","Asterias forbesi","Asterias rubens","Asteroidea","Astropecten americanus","Atlantopandalus propinqvus","Axius serratus","Benthosema glaciale","Bivalvia","Bolocera","Boltenia","Brachiopoda","Brisaster fragilis","Buccinum undatum","Cancer borealis","Cancer irroratus","Centroscyllium fabricii","Ceramaster granularis","Chionoecetes opilio","Chirona hameri","Chlamys islandica","Chlorophthalmus agassizi","Citharichthys arctifrons","Clupea harengus","Clypeasteroida","Colus","Crangon septemspinosa","Crinoidea","Crossaster papposus","Ctenodiscus crispatus","Ctenophora","Cucumaria frondosa","Cyanea capillata","Decapoda","Dichelopandalus leptocerus","Dipturus laevis","Enchelyopus cimbrius","Epizoanthus","Eualus fabricii","Eualus gaimardii","Euphausiacea","Euspira heros","Flustra foliacea","Gadus morhua","Gaidropsarus ensis","Gersemia rubiformis","Glyptocephalus cynoglossus","Gorgonocephalidae","Haliclona oculata","Helicolenus dactylopterus","Hemitripterus americanus","Henricia","Hippasteria phrygiana","Hippoglossina oblonga","Hippoglossoides platessoides","Hippoglossus hippoglossus","Homarus americanus","Hormathia","Hyas","Hyas araneus","Hyas coarctatus","Hydrozoa","Illex illecebrosus","Lebbeus polaris","Leptagonus decagonus","Leptasterias","Leptasterias polaris","Leptoclinus maculatus","Leucoraja","Leucoraja erinacea","Leucoraja ocellata","Limanda ferruginea","Liparis gibbus","Lithodes maja","Loligo pealeii","Lophaster furcifer","Lophius americanus","Lumpenus lampretaeformis","Lycenchelys verrillii","Lycodes lavalaei","Lycodes vahlii","Lycodichthys dearborni","Malacoraja senta","Mallotus villosus","Maurolicus muelleri","Meganyctiphanes norvegica","Melanogrammus aeglefinus","Merluccius albidus","Merluccius bilinearis","Modiolus modiolus","Munida valida","Munidopsis curvirostra","Myctophidae","Myoxocephalus aenaeus","Myoxocephalus octodecemspinosus","Mytilidae","Mytilus edulis","Myxine glutinosa","Naticidae","Nemichthys scolopaceus","Nephtheidae","Neptunea decemcostata","Nezumia","Nezumia bairdii","Notoscopelus elongatus","Nudibranchia","Nymphon","Octopoda","Ophiacantha abyssicola","Ophiacantha bidentata","Ophiopholis aculeata","Ophiura sarsi","Ophiuroidea","Paguridae","Pagurus acadianus","Pandalus borealis","Pandalus montagui","Paraliparis calidus","Paraliparis copei","Pasiphaea multidentata","Pennatula aculeata","Pennatulacea","Pentanemus quinquarius","Peprilus triacanthus","Phycis chesteri","Placopecten magellanicus","Pollachius virens","Polychaeta","Polymastia","Polymastia andrica","Pontaster","Pontophilus norvegicus","Porania pulvillus","Poraniomorpha hispida","Porifera","Pseudarchaster parelii","Pseudopleuronectes americanus","Psilaster andromeda","Psolus phantapus","Pteraster pulvillus","Pycnogonida","Pycnogonum litorale","Reinhardtius hippoglossoides","Sclerasterias tanneri","Sclerocrangon boreas","Scomber scombrus","Scophthalmus aquosus","Scyphozoa","Sebastes","Sepiolina","Sipuncula","Solaster","Solaster endeca","Spirontocaris lilljeborgii","Spirontocaris spinus","Spisula solidissima","Squalus acanthias","Stomias boa","Stomphia coccinea","Strongylocentrotus","Strongylocentrotus droebachiensis","Suberites ficus","Symphurus","Tautogolabrus adspersus","Terebratulina","Triglops murrayi","Tunicata","Ulvaria subbifurcata","Urophycis chuss","Urophycis tenuis","Vazella pourtalesii","Zoarces americanus"
"EDNA20-478973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2173913043478,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80434782608696,NA,NA,NA,NA,NA,NA,NA,3.80434782608696,NA,NA,NA,NA,NA,NA,NA,2.85326086956522,NA,NA,NA,NA,29.4836956521739,NA,NA,1.90217391304348,NA,NA,52.3097826086956,NA,NA,NA,NA,NA,NA,NA,NA,4.7554347826087,NA,NA,NA,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.73369565217,NA,6.65760869565217,NA,NA,NA,NA,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85326086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7934782608696,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7554347826087,NA,NA,NA,10.4619565217391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80434782608696
"EDNA20-478977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56284153005464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956284153005464,7.65027322404372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956284153005464,NA,NA,NA,0.956284153005464,NA,NA,NA,NA,NA,0.956284153005464,NA,22.9508196721311,NA,NA,NA,NA,NA,NA,1.91256830601093,2.86885245901639,NA,NA,NA,1.91256830601093,25.8196721311475,NA,NA,NA,NA,NA,26.775956284153,NA,NA,NA,NA,NA,NA,NA,1.91256830601093,1.91256830601093,NA,NA,0.956284153005464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805.191256830601,NA,3.82513661202186,NA,NA,NA,NA,NA,2.86885245901639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82513661202186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3825136612022,3.82513661202186,NA,NA,NA,NA,NA,NA,NA,0,NA,6.69398907103825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.69398907103825,NA,NA,NA,NA,NA,NA,22.9508196721311,NA,NA,0,NA,NA,NA,NA,NA
"EDNA20-478981",NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96629213483146,4.91573033707865,NA,NA,NA,NA,NA,NA,NA,3.93258426966292,NA,NA,4.91573033707865,30.4775280898876,2.94943820224719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93258426966292,NA,NA,NA,11.7977528089888,NA,NA,NA,NA,NA,0.98314606741573,NA,6.88202247191011,NA,NA,NA,NA,0,NA,9.8314606741573,0.98314606741573,NA,0.98314606741573,NA,NA,55.0561797752809,NA,NA,NA,NA,0,5.89887640449438,NA,NA,NA,NA,NA,8.84831460674157,12.7808988764045,48.1741573033708,20.6460674157303,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,576.123595505618,NA,21.6292134831461,NA,NA,NA,NA,NA,149.438202247191,NA,196.629213483146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94943820224719,1.96629213483146,NA,NA,NA,7.86516853932584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96629213483146,NA,NA,2.94943820224719,NA,NA,NA,NA,NA,NA,NA,20.6460674157303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.988764044944,NA,NA,NA,3.93258426966292,0,NA,0.98314606741573,NA,5.89887640449438,NA,NA,NA,0.98314606741573,NA,1.96629213483146
"EDNA20-478985",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,8,NA,NA,54,NA,NA,1,NA,0,5,NA,NA,NA,NA,NA,41,28,80,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,80,NA,NA,NA,NA,NA,3,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"EDNA20-478989",NA,NA,NA,NA,NA,NA,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3505747126437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,7.04022988505747,NA,NA,NA,NA,0,18.1034482758621,NA,NA,NA,NA,NA,NA,3.01724137931034,1.00574712643678,6.03448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04597701149425,NA,26.1494252873563,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.293103448276,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02873563218391,NA,NA,NA
"EDNA20-478993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,3.97727272727273,NA,NA,NA,NA,0,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.482954545455,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6136363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-478997",NA,NA,NA,NA,NA,NA,138.623595505618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,1.96629213483146,NA,NA,NA,0.98314606741573,6.88202247191011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4775280898876,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89887640449438,NA,NA,NA,NA,3.93258426966292,NA,NA,3.93258426966292,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,0.98314606741573,24.5786516853933,2.94943820224719,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405.89887640449,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98314606741573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91573033707865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4157303370787,NA,0.98314606741573,0.98314606741573,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.595505617977,NA,NA,NA,9.8314606741573,0,NA,NA,NA,NA,2.94943820224719,NA,NA,1.96629213483146,NA,NA
"EDNA20-474001",NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,62,NA,NA,NA,NA,4,NA,NA,21,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,0,NA,NA,NA,5,NA,0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"EDNA20-474005",NA,NA,NA,NA,NA,1.98863636363636,8.94886363636364,NA,NA,NA,31.8181818181818,NA,NA,2.98295454545455,NA,NA,NA,NA,NA,NA,NA,NA,156.107954545455,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,4.97159090909091,NA,NA,NA,21.875,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,0.994318181818182,1560.08522727273,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,6.96022727272727,NA,6.96022727272727,0.994318181818182,NA,NA,NA,NA,NA,NA,3.97727272727273,NA,NA,4.97159090909091,NA,NA,3.97727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7045454545455,3.97727272727273,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97727272727273,NA,NA,NA,3.97727272727273,9.94318181818182,NA,NA,NA,16.9034090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95454545454545,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,4.97159090909091,NA,NA,NA,NA,NA,4.97159090909091,NA,0.994318181818182,0.994318181818182,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA
"EDNA20-474014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,4,148,NA,2,NA,NA,NA,7,1,NA,NA,NA,NA,25,17,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,NA,83,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,37,NA,1,NA,NA,NA,NA,NA,17,NA,NA,1
"EDNA20-474043",NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.494252873563,NA,NA,NA,NA,NA,1.00574712643678,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01724137931034,NA,14.0804597701149,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1264367816092,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,179.022988505747,NA,NA,NA,NA,NA,NA,NA,9.05172413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,12.0689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-474079",NA,NA,NA,NA,NA,NA,82.5284090909091,NA,NA,NA,NA,NA,NA,NA,48.7215909090909,NA,3.97727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,2.98295454545455,0.994318181818182,NA,NA,NA,6.96022727272727,2.98295454545455,1.98863636363636,NA,NA,12.9261363636364,12.9261363636364,NA,NA,NA,4.97159090909091,NA,5.96590909090909,2.98295454545455,NA,NA,6.96022727272727,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,10.9375,NA,NA,NA,NA,0.994318181818182,NA,NA,38.7784090909091,NA,NA,NA,2.98295454545455,NA,NA,NA,NA,5.96590909090909,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.98863636363636,6.96022727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95454545454545,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.97727272727273,NA,NA,NA,8.94886363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,1.98863636363636,NA,NA,NA,NA,NA,NA,NA
"EDNA20-474086",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA
"EDNA20-474091",NA,NA,19.2196531791908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09248554913295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1271676300578,NA,NA,NA,NA,13.150289017341,NA,NA,NA,NA,NA,687.861271676301,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,3.03468208092486,2.02312138728324,NA,NA,NA,NA,NA,NA,21.242774566474,NA,NA,NA,NA,NA,NA,NA,494.653179190751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03468208092486,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,2.02312138728324,NA,NA,NA,NA,NA,NA,NA,1.01156069364162,NA,NA,NA,1.01156069364162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5946.96531791908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04624277456647,NA,NA,NA,NA,NA,16.1849710982659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-474099",1.01744186046512,NA,NA,NA,NA,NA,846.511627906977,NA,NA,4.06976744186047,NA,NA,NA,NA,598.255813953488,3.05232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,NA,NA,NA,112.936046511628,NA,NA,NA,NA,NA,7.12209302325581,NA,NA,NA,5.08720930232558,1.01744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,0,NA,7.12209302325581,NA,NA,NA,NA,NA,NA,185.174418604651,NA,NA,NA,NA,NA,2.03488372093023,NA,NA,NA,1.01744186046512,NA,1.01744186046512,7.12209302325581,NA,NA,NA,23.4011627906977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,NA,NA,NA,NA,NA,3.05232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05232558139535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01744186046512,NA,NA,NA,NA,126.162790697674,NA,NA,NA,NA,19.3313953488372,NA,NA,NA,NA,NA,NA
"EDNA20-474103",NA,NA,NA,NA,NA,NA,1.98863636363636,0.994318181818182,NA,NA,NA,NA,NA,NA,566.761363636364,2.98295454545455,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,28.8352272727273,NA,NA,NA,NA,25.8522727272727,2.98295454545455,NA,NA,NA,9.94318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96590909090909,NA,NA,NA,13.9204545454545,NA,NA,NA,NA,NA,NA,118.323863636364,0.994318181818182,NA,NA,NA,NA,2.98295454545455,NA,5.96590909090909,9.94318181818182,2.98295454545455,0.994318181818182,NA,31.8181818181818,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,8.94886363636364,NA,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9261363636364,NA,NA,22.8693181818182,209.801136363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,2.98295454545455,NA,NA,NA,0.994318181818182,NA,3.97727272727273,NA,NA,NA,NA,NA,17.8977272727273,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA
"EDNA20-474107",NA,NA,NA,NA,NA,NA,16.9034090909091,NA,NA,NA,NA,NA,NA,NA,456.392045454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98863636363636,NA,NA,1.98863636363636,NA,NA,NA,NA,118.323863636364,NA,NA,NA,NA,1.98863636363636,4.97159090909091,NA,NA,NA,1.98863636363636,7.95454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98295454545455,NA,65.625,NA,NA,NA,NA,NA,NA,261.505681818182,NA,NA,NA,NA,NA,0.994318181818182,NA,16.9034090909091,NA,NA,NA,NA,5.96590909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,31783.3806818182,1821.59090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994318181818182,NA,13.9204545454545,NA,NA,NA,NA,NA,NA,NA,38.7784090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDNA20-474143",NA,NA,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,1.00574712643678,NA,NA,1.00574712643678,12.0689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04022988505747,NA,NA,NA,NA,NA,11.0632183908046,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.01149425287356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01149425287356,3.01724137931034,NA,NA,NA,NA,2.01149425287356,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,1.00574712643678,1.00574712643678,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,NA,2.01149425287356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01724137931034,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,1.00574712643678,NA,NA,NA,NA,NA,3.01724137931034,2.01149425287356,NA,NA,NA,NA,NA,36.2068965517241,NA,NA,NA,NA,2.01149425287356,NA,NA,1.00574712643678,25.1436781609195,NA,NA,NA,NA,2.01149425287356,NA,4.02298850574713,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6.03448275862069,NA,NA,NA,NA,2.01149425287356,NA,NA,NA,NA,4.02298850574713,4030.02873563218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01724137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02298850574713,NA,NA
